rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,view_history,stimulus,button_pressed,id,type,shape,phrase,condition
5944,NA,,html-button-delay-response,4,36289,0.0-4.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.14,testing,The green circle,moves from red upward.,notAnotB
3064,NA,,html-button-delay-response,5,39861,0.0-5.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.7,testing,The green circle,moves from red upward.,notAB
5771,NA,,html-button-delay-response,6,46140,0.0-6.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.12,testing,The green circle,does not move from red upward.,AnotB
7020,NA,,html-button-delay-response,7,53670,0.0-7.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.11,testing,The green circle,does not move from red upward.,AnotB
3904,NA,,html-button-delay-response,8,58082,0.0-8.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,does not move from red upward.,AB
8942,NA,,html-button-delay-response,9,67532,0.0-9.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.4,testing,The green circle,does not move from red upward.,AB
7789,NA,,html-button-delay-response,10,75826,0.0-10.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.6,testing,The green circle,does not move from red upward.,notAB
3033,NA,,html-button-delay-response,11,79367,0.0-11.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.1,testing,The green circle,moves from red upward.,AB
3049,NA,,html-button-delay-response,12,82925,0.0-12.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.13,testing,The green circle,moves from red upward.,notAnotB
3501,NA,,html-button-delay-response,13,86932,0.0-13.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.10,testing,The green circle,moves from red upward.,AnotB
3165,NA,,html-button-delay-response,14,90605,0.0-14.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.3,testing,The green circle,moves from red upward.,AB
7393,NA,,html-button-delay-response,15,98506,0.0-15.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.16,testing,The green circle,does not move from red upward.,notAnotB
3427,NA,,html-button-delay-response,16,102441,0.0-16.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.8,testing,The green circle,does not move from red upward.,notAB
43181,NA,,html-button-delay-response,17,146130,0.0-17.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.5,testing,The green circle,moves from red upward.,notAB
10214,NA,,html-button-delay-response,18,156853,0.0-18.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.23,testing,None of the green circles,moves from red upward.,none_true_no_projection
5574,NA,,html-button-delay-response,19,162934,0.0-19.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3a'></div><div class='dot4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.22,testing,None of the green circles,moves from red upward.,none_true_existential
3055,NA,,html-button-delay-response,20,166495,0.0-20.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.21,testing,Every green circle,moves from red upward.,all_false
5693,NA,,html-button-delay-response,21,172693,0.0-21.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.19,testing,Every green circle,moves from red upward.,all_true_no_projection
2933,NA,,html-button-delay-response,22,176131,0.0-22.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.18,testing,Every green circle,moves from red upward.,all_true_universal
2993,NA,,html-button-delay-response,23,179631,0.0-23.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1'></div><div class='dot2'></div><div class='dot3'></div><div class='wug4'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.20,testing,None of the green circles,moves from red upward.,none_false
9246,NA,,html-button-delay-response,24,189383,0.0-24.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.24,testing,None of the green circles,moves from red upward.,none_true_universal
3132,NA,,html-button-delay-response,25,193020,0.0-25.0,vpu3mt3mm9,control,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,moves from red upward.,all_true_existential
19545,['wugging had to do with the lower or upper half of the grey circle'],self_report,survey-multi-select,26,213091,0.0-26.0,vpu3mt3mm9,control,,,,,,,,
26221,1g,demo.1,survey-dropdown,27,239332,0.0-27.0,vpu3mt3mm9,control,,,,,,,,
26221,1g,demo.2,survey-dropdown,27,239332,0.0-27.0,vpu3mt3mm9,control,,,,,,,,
26221,male,demo.3,survey-dropdown,27,239332,0.0-27.0,vpu3mt3mm9,control,,,,,,,,
26221,12-24,demo.4,survey-dropdown,27,239332,0.0-27.0,vpu3mt3mm9,control,,,,,,,,
10285,5e23012e5f39765bc6ffe0b1,ProlificID,survey-text,0,10286,0.0-0.0,anbh7p2x2k,wug=direction,,,,,,,,
2063,NA,instructions,instructions,1,12350,0.0-1.0,anbh7p2x2k,wug=direction,"[{""page_index"":0,""viewing_time"":2063}]",,,,,,,
54208,NA,,html-button-delay-response,2,66560,0.0-2.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
5700,NA,,html-button-delay-response,3,72761,0.0-3.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.5,teaching,The green circle,,
31338,NA,,html-button-delay-response,4,104602,0.0-4.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
6853,NA,,html-button-delay-response,5,111957,0.0-5.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
10590,NA,,html-button-delay-response,6,123049,0.0-6.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.8,teaching,The green circle,,
6977,NA,,html-button-delay-response,7,130526,0.0-7.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.6,teaching,The green circle,,
6206,NA,,html-button-delay-response,8,137234,0.0-8.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
6849,NA,,html-button-delay-response,9,144585,0.0-9.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.7,teaching,The green circle,,
4917,NA,break,html-button-response,10,150005,0.0-10.0,anbh7p2x2k,wug=direction,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",0,,,,,
8457,NA,,html-button-delay-response,11,158462,0.0-11.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.3,testing,The green circle,does not wug.,notAB
10773,NA,,html-button-delay-response,12,169737,0.0-12.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,wugs.,AB
5381,NA,,html-button-delay-response,13,175621,0.0-13.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.4,testing,The green circle,wugs.,notAB
3761,NA,,html-button-delay-response,14,179882,0.0-14.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.1,testing,The green circle,does not wug.,AB
3304,NA,,html-button-delay-response,15,183698,0.0-15.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.11,testing,The green circle,wugs.,notAnotB
2615,NA,,html-button-delay-response,16,186815,0.0-16.0,anbh7p2x2k,wug=direction,,<div class='container'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.6,testing,The green circle,does not wug.,AnotB
